Longitude,Latitude,MO,YEAR,PRECTOTCORR
9.348515504033744,14.83900422374238,5,2014,82.59
9.348515504033744,14.83900422374238,5,2015,68.0
9.348515504033744,14.83900422374238,5,2016,165.98000000000002
9.348515504033744,14.83900422374238,5,2017,92.94
9.348515504033744,14.83900422374238,5,2018,137.98
9.348515504033744,14.83900422374238,5,2019,70.74
9.348515504033744,14.83900422374238,5,2020,97.10000000000001
9.348515504033744,14.83900422374238,5,2021,55.22
9.348515504033744,14.83900422374238,5,2022,101.87
9.348515504033744,14.83900422374238,5,2023,154.85999999999999
9.348515504033744,14.83900422374238,6,1981,155.79
9.348515504033744,14.83900422374238,6,1982,255.65
9.348515504033744,14.83900422374238,6,1983,165.85
9.348515504033744,14.83900422374238,6,1984,105.17999999999999
9.348515504033744,14.83900422374238,6,1985,161.07
9.348515504033744,14.83900422374238,6,1986,135.37
9.348515504033744,14.83900422374238,6,1987,199.96
9.348515504033744,14.83900422374238,6,1988,101.81
9.348515504033744,14.83900422374238,6,1989,180.1
9.348515504033744,14.83900422374238,6,1990,155.74
9.348515504033744,14.83900422374238,6,1991,108.11
9.348515504033744,14.83900422374238,6,1992,182.51
9.348515504033744,14.83900422374238,6,1993,120.72999999999999
9.348515504033744,14.83900422374238,6,1994,148.26
9.348515504033744,14.83900422374238,6,1995,197.59
9.348515504033744,14.83900422374238,6,1996,180.7
9.348515504033744,14.83900422374238,6,1997,218.57999999999998
9.348515504033744,14.83900422374238,6,1998,126.83
9.348515504033744,14.83900422374238,6,1999,180.13
9.348515504033744,14.83900422374238,6,2000,141.97
9.348515504033744,14.83900422374238,6,2001,164.22
9.348515504033744,14.83900422374238,6,2002,106.56000000000002
9.348515504033744,14.83900422374238,6,2003,218.39000000000001
9.348515504033744,14.83900422374238,6,2004,115.95
9.348515504033744,14.83900422374238,6,2005,157.26
9.348515504033744,14.83900422374238,6,2006,99.15
9.348515504033744,14.83900422374238,6,2007,100.72
9.348515504033744,14.83900422374238,6,2008,158.02
9.348515504033744,14.83900422374238,6,2009,145.39
9.348515504033744,14.83900422374238,6,2010,126.81
9.348515504033744,14.83900422374238,6,2011,137.66
9.348515504033744,14.83900422374238,6,2012,178.88
9.348515504033744,14.83900422374238,6,2013,136.95
9.348515504033744,14.83900422374238,6,2014,148.35
9.348515504033744,14.83900422374238,6,2015,135.94
9.348515504033744,14.83900422374238,6,2016,148.34
9.348515504033744,14.83900422374238,6,2017,136.98
9.348515504033744,14.83900422374238,6,2018,179.53
9.348515504033744,14.83900422374238,6,2019,172.5
9.348515504033744,14.83900422374238,6,2020,99.5
9.348515504033744,14.83900422374238,6,2021,121.98
9.348515504033744,14.83900422374238,6,2022,159.07
9.348515504033744,14.83900422374238,6,2023,117.55
9.348515504033744,14.83900422374238,7,1981,383.67
9.348515504033744,14.83900422374238,7,1982,304.91
9.348515504033744,14.83900422374238,7,1983,323.51
9.348515504033744,14.83900422374238,7,1984,268.48
9.348515504033744,14.83900422374238,7,1985,233.65
9.348515504033744,14.83900422374238,7,1986,276.52
9.348515504033744,14.83900422374238,7,1987,346.08
9.348515504033744,14.83900422374238,7,1988,240.46
9.348515504033744,14.83900422374238,7,1989,173.85
9.348515504033744,14.83900422374238,7,1990,164.1
9.348515504033744,14.83900422374238,7,1991,226.63
9.348515504033744,14.83900422374238,7,1992,166.8
9.348515504033744,14.83900422374238,7,1993,151.94
9.348515504033744,14.83900422374238,7,1994,262.69
9.348515504033744,14.83900422374238,7,1995,268.64
9.348515504033744,14.83900422374238,7,1996,230.29
9.348515504033744,14.83900422374238,7,1997,243.98
9.348515504033744,14.83900422374238,7,1998,172.43
9.348515504033744,14.83900422374238,7,1999,187.78
9.348515504033744,14.83900422374238,7,2000,172.81
9.348515504033744,14.83900422374238,7,2001,146.83
9.348515504033744,14.83900422374238,7,2002,251.2
9.348515504033744,14.83900422374238,7,2003,190.0
9.348515504033744,14.83900422374238,7,2004,254.51
9.348515504033744,14.83900422374238,7,2005,232.04
9.348515504033744,14.83900422374238,7,2006,173.93
9.348515504033744,14.83900422374238,7,2007,154.69
9.348515504033744,14.83900422374238,7,2008,300.06
9.348515504033744,14.83900422374238,7,2009,346.67
9.348515504033744,14.83900422374238,7,2010,237.14000000000001
9.348515504033744,14.83900422374238,7,2011,161.94
9.348515504033744,14.83900422374238,7,2012,208.68
9.348515504033744,14.83900422374238,7,2013,257.25
9.348515504033744,14.83900422374238,7,2014,151.93
9.348515504033744,14.83900422374238,7,2015,135.1
9.348515504033744,14.83900422374238,7,2016,222.32
9.348515504033744,14.83900422374238,7,2017,235.02
9.348515504033744,14.83900422374238,7,2018,151.62
9.348515504033744,14.83900422374238,7,2019,215.44
9.348515504033744,14.83900422374238,7,2020,128.03
9.348515504033744,14.83900422374238,7,2021,250.96
9.348515504033744,14.83900422374238,7,2022,231.17
9.348515504033744,14.83900422374238,7,2023,120.52
9.348515504033744,14.83900422374238,8,1981,200.36
9.348515504033744,14.83900422374238,8,1982,359.68
9.348515504033744,14.83900422374238,8,1983,362.03000000000003
9.348515504033744,14.83900422374238,8,1984,177.72
9.348515504033744,14.83900422374238,8,1985,199.05
9.348515504033744,14.83900422374238,8,1986,343.92
9.348515504033744,14.83900422374238,8,1987,181.25
9.348515504033744,14.83900422374238,8,1988,318.47
